stat_id,city_id,stat_date,avg_pm_cn1,avg_pm_cn2,avg_pm_cn3,avg_pm_us,avg_pm,max_pm,min_pm,aqi_level
327,5,2015-11-28,123.291666,125.416666,,149.166666,124.354166,149.166666,123.291666,4
328,1,2013-05-04,87.083333,92.5,81.916666,86.625,87.166666,92.5,81.916666,3
329,1,2014-04-21,88.291666,109.125,47.041666,50.791666,81.48611,109.125,47.041666,3
330,4,2015-01-16,59.916666,75.291666,,59.916666,67.604166,75.291666,59.916666,2
331,5,2013-10-22,225.708333,203.761904,,232.833333,214.735118,232.833333,203.761904,5
332,5,2014-09-02,33.541666,28.583333,,30.095238,31.062499,33.541666,28.583333,1
333,1,2014-06-09,27.208333,37.041666,32.833333,30.333333,32.36111,37.041666,27.208333,1
334,2,2013-08-02,23.166666,21.0,,15.166666,22.083333,23.166666,15.166666,1
335,4,2015-11-05,59.916666,62.375,,59.916666,61.145833,62.375,59.916666,2
336,4,2014-07-08,67.458333,89.208333,,67.458333,78.333333,89.208333,67.458333,3
337,4,2015-04-08,11.875,16.333333,,11.875,14.104166,16.333333,11.875,1
338,5,2014-03-09,39.791666,36.583333,,38.125,38.187499,39.791666,36.583333,2
339,1,2013-12-01,88.208333,78.583333,73.875,84.708333,80.222222,88.208333,73.875,3
340,3,2013-04-03,132.954545,116.454545,,,124.704545,132.954545,116.454545,4
341,4,2014-11-13,53.55,51.916666,,53.55,52.733333,53.55,51.916666,2
342,3,2013-09-29,64.208333,59.5,,68.083333,61.854166,68.083333,59.5,2
343,2,2014-09-30,16.727272,19.7,,18.714285,18.213636,19.7,16.727272,1
344,3,2014-04-10,83.541666,102.625,,106.291666,93.083333,106.291666,83.541666,3
345,3,2014-11-07,49.625,59.75,,71.125,54.6875,71.125,49.625,2
346,1,2015-10-29,7.791666,,6.916666,9.166666,7.354166,9.166666,6.916666,1
347,3,2014-06-21,30.0,38.166666,,43.208333,34.083333,43.208333,30.0,1
348,5,2015-06-25,43.041666,39.333333,,40.083333,41.187499,43.041666,39.333333,2
349,1,2015-10-06,307.916666,,303.875,267.708333,305.895833,307.916666,267.708333,6
350,2,2013-11-17,81.833333,82.571428,,78.791666,82.20238,82.571428,78.791666,3
351,2,2014-09-07,34.727272,35.958333,,27.166666,35.342802,35.958333,27.166666,2
352,3,2013-07-18,27.25,23.25,,34.666666,25.25,34.666666,23.25,1
353,3,2013-08-08,22.083333,19.083333,,27.416666,20.583333,27.416666,19.083333,1
354,4,2012-07-09,14.916666,,,14.916666,14.916666,14.916666,14.916666,1
355,4,2015-09-11,49.916666,58.125,,49.916666,54.020833,58.125,49.916666,2
356,3,2015-06-13,29.791666,22.833333,,35.208333,26.312499,35.208333,22.833333,1
357,4,2013-11-06,51.958333,,,51.958333,51.958333,51.958333,51.958333,2
358,3,2014-12-28,84.041666,87.583333,,107.666666,85.812499,107.666666,84.041666,3
359,4,2013-11-29,26.875,,,26.875,26.875,26.875,26.875,1
360,4,2015-02-14,74.5,63.291666,,74.5,68.895833,74.5,63.291666,2
361,4,2015-03-27,33.0,38.083333,,33.0,35.541666,38.083333,33.0,2
362,5,2014-02-28,64.333333,62.304347,,62.416666,63.31884,64.333333,62.304347,2
363,1,2013-08-19,22.125,32.791666,23.083333,25.791666,25.999999,32.791666,22.125,1
364,1,2014-01-06,136.041666,136.916666,138.333333,154.583333,137.097221,154.583333,136.041666,4
365,2,2015-06-30,75.958333,67.958333,,52.625,71.958333,75.958333,52.625,2
366,1,2013-01-22,155.375,,169.833333,198.875,162.604166,198.875,155.375,5
367,1,2014-08-03,128.416666,116.166666,101.916666,102.916666,115.499999,128.416666,101.916666,4
368,3,2015-10-18,59.041666,49.083333,,66.208333,54.062499,66.208333,49.083333,2
369,4,2014-09-19,73.0,74.0,,73.0,73.5,74.0,73.0,2
370,3,2014-05-31,98.347826,105.086956,,108.869565,101.717391,108.869565,98.347826,3
371,5,2014-09-25,48.125,44.125,,47.416666,46.125,48.125,44.125,2
372,1,2013-04-14,37.956521,34.954545,35.0,30.833333,35.970355,37.956521,30.833333,2
373,4,2014-12-11,67.916666,62.041666,,67.916666,64.979166,67.916666,62.041666,2
374,5,2013-11-12,64.125,63.208333,,64.833333,63.666666,64.833333,63.208333,2
375,2,2013-01-28,47.375,49.833333,,48.416666,48.604166,49.833333,47.375,2
376,5,2014-12-17,37.173913,46.347826,,56.565217,41.760869,56.565217,37.173913,2
377,5,2015-09-17,61.291666,67.916666,,55.583333,64.604166,67.916666,55.583333,2
378,1,2014-09-24,28.791666,33.652173,31.208333,33.5,31.21739,33.652173,28.791666,1
379,1,2015-06-24,110.5,95.130434,106.166666,89.083333,103.932366,110.5,89.083333,3
380,2,2013-08-25,51.35,46.428571,,32.571428,48.889285,51.35,32.571428,2
381,1,2013-11-11,37.583333,39.875,35.875,41.625,37.777777,41.625,35.875,2
382,2,2013-04-20,22.958333,24.136363,,29.5,23.547348,29.5,22.958333,1
383,1,2015-07-14,38.708333,33.833333,11.541666,32.956521,28.027777,38.708333,11.541666,1
384,3,2015-05-12,56.25,49.166666,,55.208333,52.708333,56.25,49.166666,2
385,5,2015-03-10,34.25,26.041666,,33.416666,30.145833,34.25,26.041666,1
386,1,2013-11-17,9.416666,11.416666,7.791666,13.833333,9.541666,13.833333,7.791666,1
387,3,2014-07-02,27.083333,28.894736,,40.333333,27.989034,40.333333,27.083333,1
388,4,2012-06-05,51.833333,,,51.833333,51.833333,51.833333,51.833333,2
389,4,2014-11-10,21.714285,26.833333,,21.714285,24.273809,26.833333,21.714285,1
390,4,2015-01-30,42.0,39.25,,42.0,40.625,42.0,39.25,2
391,5,2013-07-13,126.944444,81.125,,100.217391,104.034722,126.944444,81.125,3
392,5,2015-12-18,57.913043,83.869565,,74.130434,70.891304,83.869565,57.913043,2
393,1,2013-02-09,181.086956,,159.608695,190.0,170.347825,190.0,159.608695,5
394,3,2014-07-25,25.47826,36.136363,,42.391304,30.807311,42.391304,25.47826,1
395,2,2014-04-27,68.25,67.304347,,61.25,67.777173,68.25,61.25,2
396,2,2015-01-27,51.208333,47.130434,,55.25,49.169383,55.25,47.130434,2
397,3,2013-11-20,147.619047,137.095238,,211.428571,142.357142,211.428571,137.095238,4
398,5,2013-09-18,84.227272,66.363636,,99.727272,75.295454,99.727272,66.363636,3
399,2,2014-04-04,49.791666,52.291666,,48.083333,51.041666,52.291666,48.083333,2
400,2,2015-01-04,129.869565,128.913043,,121.5,129.391304,129.869565,121.5,4
401,5,2015-05-15,28.0,25.291666,,24.041666,26.645833,28.0,24.041666,1
402,2,2015-10-12,87.458333,91.416666,,,89.437499,91.416666,87.458333,3
403,3,2013-09-15,95.0,82.333333,,85.666666,88.666666,95.0,82.333333,3
404,3,2013-02-12,64.25,61.333333,,64.833333,62.791666,64.833333,61.333333,2
405,5,2014-05-23,80.041666,77.0,,81.333333,78.520833,81.333333,77.0,3
406,4,2015-11-02,28.833333,31.291666,,28.833333,30.062499,31.291666,28.833333,1
407,1,2014-10-14,44.5,112.0,55.695652,51.833333,70.731884,112.0,44.5,2
408,3,2014-08-12,30.541666,32.458333,,41.333333,31.499999,41.333333,30.541666,1
409,5,2014-06-10,33.625,34.083333,,47.65,33.854166,47.65,33.625,1
410,1,2013-10-30,88.944444,86.166666,103.052631,98.791666,92.721247,103.052631,86.166666,3
411,3,2015-04-02,38.5,37.25,,40.041666,37.875,40.041666,37.25,2
412,4,2013-03-05,126.125,90.210526,,126.125,108.167763,126.125,90.210526,3
413,4,2015-02-17,53.291666,50.25,,53.291666,51.770833,53.291666,50.25,2
414,4,2015-08-10,30.875,32.916666,,30.875,31.895833,32.916666,30.875,1
415,2,2014-03-17,82.391304,82.454545,,74.695652,82.422924,82.454545,74.695652,3
416,2,2014-12-02,38.318181,39.583333,,44.916666,38.950757,44.916666,38.318181,2
417,4,2014-02-25,45.416666,51.73913,,45.416666,48.577898,51.73913,45.416666,2
418,1,2013-05-01,43.583333,41.041666,31.75,45.708333,38.791666,45.708333,31.75,2
419,5,2013-06-03,61.130434,73.260869,,44.304347,67.195651,73.260869,44.304347,2
420,1,2014-03-11,171.541666,186.041666,171.434782,195.791666,176.339371,195.791666,171.434782,5
421,1,2014-09-04,42.583333,48.791666,39.521739,43.416666,43.632246,48.791666,39.521739,2
422,1,2015-06-04,56.791666,37.086956,51.5,47.375,48.45954,56.791666,37.086956,2
423,2,2013-05-07,49.666666,42.73913,,51.0,46.202898,51.0,42.73913,2
424,3,2015-08-04,20.75,19.166666,,25.416666,19.958333,25.416666,19.166666,1
425,4,2014-01-15,68.636363,72.833333,,68.636363,70.734848,72.833333,68.636363,2
426,4,2013-11-03,76.291666,,,76.291666,76.291666,76.291666,76.291666,3
427,2,2015-05-06,39.166666,38.75,,39.833333,38.958333,39.833333,38.75,2
428,2,2015-09-25,32.791666,27.458333,,26.708333,30.124999,32.791666,26.708333,1
429,3,2013-03-22,78.3,85.6,,,81.95,85.6,78.3,3
430,3,2014-01-09,102.666666,101.166666,,81.375,101.916666,102.666666,81.375,3
431,4,2014-05-17,19.541666,25.166666,,19.541666,22.354166,25.166666,19.541666,1
432,1,2015-01-21,14.208333,10.125,14.833333,16.458333,13.055555,16.458333,10.125,1
433,2,2015-09-02,82.833333,71.25,,57.875,77.041666,82.833333,57.875,3
434,4,2013-11-26,47.958333,32.375,,47.958333,40.166666,47.958333,32.375,2
435,5,2015-06-02,24.083333,21.708333,,24.875,22.895833,24.875,21.708333,1
436,1,2013-10-07,135.666666,106.208333,74.541666,91.291666,105.472221,135.666666,74.541666,3
437,3,2013-08-05,79.105263,50.875,,70.583333,64.990131,79.105263,50.875,2
438,3,2015-12-23,92.083333,83.041666,,96.523809,87.562499,96.523809,83.041666,3
439,5,2014-08-15,58.791666,46.041666,,54.625,52.416666,58.791666,46.041666,2
440,5,2015-10-21,104.625,121.0,,104.583333,112.8125,121.0,104.583333,3
441,2,2014-07-19,26.863636,21.565217,,17.714285,24.214426,26.863636,17.714285,1
442,2,2015-04-19,136.954545,119.75,,111.217391,128.352272,136.954545,111.217391,4
443,3,2013-08-28,50.458333,61.791666,,51.791666,56.124999,61.791666,50.458333,2
444,4,2012-11-11,24.5,,,24.5,24.5,24.5,24.5,1
445,4,2013-01-31,91.833333,88.083333,,91.833333,89.958333,91.833333,88.083333,3
446,4,2015-03-04,16.333333,15.041666,,16.333333,15.687499,16.333333,15.041666,1
447,5,2013-01-20,429.416666,378.875,,,404.145833,429.416666,378.875,6
448,4,2015-12-12,23.538461,46.791666,,23.538461,35.165063,46.791666,23.538461,2
449,5,2015-02-23,33.666666,37.625,,32.0,35.645833,37.625,32.0,2
450,1,2015-02-08,31.583333,27.541666,29.0,29.208333,29.374999,31.583333,27.541666,1
451,2,2013-11-14,86.772727,83.826086,,79.875,85.299406,86.772727,79.875,3
452,4,2013-09-12,46.541666,,,46.541666,46.541666,46.541666,46.541666,2
453,2,2014-12-25,37.125,33.565217,,35.541666,35.345108,37.125,33.565217,2
454,5,2013-06-26,59.055555,44.47826,,36.913043,51.766907,59.055555,36.913043,2
455,2,2013-08-22,12.75,16.727272,,11.166666,14.738636,16.727272,11.166666,1
456,3,2015-04-25,50.5,51.875,,64.375,51.1875,64.375,50.5,2
457,5,2014-10-29,172.208333,173.208333,,182.0,172.708333,182.0,172.208333,5
458,1,2013-08-16,138.875,182.5,133.541666,106.666666,151.638888,182.5,106.666666,5
459,3,2013-06-14,57.666666,113.3,,64.458333,85.483333,113.3,57.666666,3
460,4,2014-07-31,49.291666,57.083333,,49.291666,53.187499,57.083333,49.291666,2
461,1,2014-12-19,31.666666,71.875,44.45,43.35,49.330555,71.875,31.666666,2
462,1,2015-09-19,24.875,18.5,23.625,19.041666,22.333333,24.875,18.5,1
463,2,2013-05-30,39.708333,47.333333,,34.916666,43.520833,47.333333,34.916666,2
464,3,2014-10-17,53.625,58.208333,,62.291666,55.916666,62.291666,53.625,2
465,3,2015-07-17,40.541666,45.111111,,46.5,42.826388,46.5,40.541666,2
466,4,2012-06-28,29.458333,,,29.458333,29.458333,29.458333,29.458333,1
467,4,2013-03-28,40.375,39.3125,,40.375,39.84375,40.375,39.3125,2
468,1,2013-05-24,133.625,126.416666,112.833333,115.541666,124.291666,133.625,112.833333,4
469,4,2014-10-23,31.916666,36.875,,31.916666,34.395833,36.875,31.916666,1
470,4,2015-07-23,15.458333,25.130434,,15.458333,20.294383,25.130434,15.458333,1
471,1,2014-09-27,20.458333,50.458333,33.541666,35.583333,34.819444,50.458333,20.458333,1
472,1,2015-06-27,99.625,85.708333,97.208333,72.791666,94.180555,99.625,72.791666,3
473,4,2012-09-20,87.0,,,87.0,87.0,87.0,87.0,3
474,4,2013-06-20,36.0,40.291666,,36.0,38.145833,40.291666,36.0,2
475,1,2015-02-25,67.041666,70.916666,65.041666,61.958333,67.666666,70.916666,61.958333,2
476,2,2013-12-24,135.521739,141.0,,132.208333,138.260869,141.0,132.208333,4
477,4,2013-10-22,76.125,,,76.125,76.125,76.125,76.125,3
478,1,2015-02-02,169.086956,169.083333,162.583333,152.708333,166.917874,169.086956,152.708333,5
479,5,2014-01-04,120.523809,120.958333,,136.333333,120.741071,136.333333,120.523809,4
480,2,2013-10-13,18.954545,22.782608,,24.75,20.868576,24.75,18.954545,1
481,2,2014-01-26,20.260869,27.826086,,29.458333,24.043477,29.458333,20.260869,1
482,3,2014-12-14,71.0,77.17647,,86.470588,74.088235,86.470588,71.0,2
483,4,2011-12-14,83.416666,,,83.416666,83.416666,83.416666,83.416666,3
484,4,2013-01-14,81.652173,74.363636,,81.652173,78.007904,81.652173,74.363636,3
485,4,2014-06-21,68.736842,23.833333,,68.736842,46.285087,68.736842,23.833333,2
486,5,2015-07-29,62.291666,33.125,,,47.708333,62.291666,33.125,2
487,3,2015-12-06,61.380952,47.458333,,68.75,54.419642,68.75,47.458333,2
488,5,2013-04-12,76.307692,69.923076,,,73.115384,76.307692,69.923076,2
489,4,2013-08-11,37.461538,,,37.461538,37.461538,37.461538,37.461538,2
490,1,2013-07-15,55.681818,69.285714,56.363636,62.227272,60.443722,69.285714,55.681818,2
491,1,2014-02-10,26.25,21.333333,23.666666,26.208333,23.749999,26.25,21.333333,1
492,2,2013-03-16,52.375,52.083333,,49.708333,52.229166,52.375,49.708333,2
493,2,2013-12-01,213.583333,256.304347,,196.166666,234.94384,256.304347,196.166666,5
494,3,2014-12-31,185.90909,174.318181,,219.818181,180.113635,219.818181,174.318181,5
495,3,2014-03-23,62.916666,61.458333,,72.833333,62.187499,72.833333,61.458333,2
496,5,2014-01-21,134.0,108.375,,123.47826,121.1875,134.0,108.375,4
497,1,2014-05-02,15.958333,19.291666,28.5,37.791666,21.249999,37.791666,15.958333,1
498,2,2013-04-03,38.40909,38.090909,,40.727272,38.249999,40.727272,38.090909,2
499,4,2011-11-27,55.875,,,55.875,55.875,55.875,55.875,2
500,4,2012-10-07,88.708333,,,88.708333,88.708333,88.708333,88.708333,3
501,4,2015-12-29,44.583333,48.541666,,44.583333,46.562499,48.541666,44.583333,2
502,3,2013-05-13,160.666666,188.333333,,115.761904,174.499999,188.333333,115.761904,5
503,4,2012-04-14,62.708333,,,62.708333,62.708333,62.708333,62.708333,2
504,4,2015-07-06,17.041666,23.0,,17.041666,20.020833,23.0,17.041666,1
505,1,2013-09-03,104.875,101.541666,95.5,101.708333,100.638888,104.875,95.5,3
506,2,2014-05-08,73.105263,75.181818,,66.545454,74.14354,75.181818,66.545454,2
507,3,2013-07-01,17.375,17.625,,23.90909,17.5,23.90909,17.375,1
508,5,2015-10-04,66.25,81.041666,,70.375,73.645833,81.041666,66.25,2
509,5,2014-10-12,17.041666,21.5,,19.95,19.270833,21.5,17.041666,1
510,2,2015-09-08,18.458333,11.125,,11.958333,14.791666,18.458333,11.125,1
511,5,2013-03-11,83.086956,59.625,,,71.355978,83.086956,59.625,2
512,1,2014-10-31,153.291666,212.916666,176.375,185.5,180.86111,212.916666,153.291666,5
513,3,2014-08-29,31.291666,28.208333,,39.73913,29.749999,39.73913,28.208333,1
514,5,2014-06-27,25.444444,22.416666,,26.541666,23.930555,26.541666,22.416666,1
515,1,2014-10-08,262.869565,284.791666,289.041666,308.833333,278.900965,308.833333,262.869565,6
516,2,2013-09-09,42.90909,45.043478,,34.125,43.976284,45.043478,34.125,2
517,3,2014-08-06,52.791666,49.75,,72.583333,51.270833,72.583333,49.75,2
518,1,2015-05-17,153.541666,161.375,133.458333,133.375,149.458333,161.375,133.375,4
519,5,2015-01-13,143.166666,144.125,,140.166666,143.645833,144.125,140.166666,4
520,3,2013-12-30,164.791666,170.333333,,160.833333,167.562499,170.333333,160.833333,5
521,4,2014-10-06,35.5,40.166666,,35.5,37.833333,40.166666,35.5,2
522,3,2013-12-07,222.125,184.291666,,178.458333,203.208333,222.125,178.458333,5
523,5,2013-10-05,103.625,79.916666,,90.666666,91.770833,103.625,79.916666,3
524,1,2013-12-18,45.434782,46.136363,44.608695,51.782608,45.39328,51.782608,44.608695,2
525,4,2014-03-29,39.083333,51.375,,39.083333,45.229166,51.375,39.083333,2
526,3,2015-03-15,92.958333,92.25,,111.958333,92.604166,111.958333,92.25,3
527,4,2014-11-27,63.583333,56.208333,,63.583333,59.895833,63.583333,56.208333,2
528,5,2013-10-28,138.260869,135.826086,,118.333333,137.043477,138.260869,118.333333,4
529,1,2014-05-25,62.291666,57.666666,66.333333,71.416666,62.097221,71.416666,57.666666,2
530,1,2015-07-31,27.565217,25.25,20.043478,23.916666,24.286231,27.565217,20.043478,1
531,2,2013-07-18,16.608695,18.791666,,10.130434,17.70018,18.791666,10.130434,1
532,3,2015-05-29,12.833333,14.25,,24.045454,13.541666,24.045454,12.833333,1
533,4,2013-05-16,31.375,28.826086,,31.375,30.100543,31.375,28.826086,1
534,5,2015-03-27,118.75,84.875,,96.75,101.8125,118.75,84.875,3
535,4,2013-12-13,127.375,,,127.375,127.375,127.375,127.375,4
536,4,2014-04-30,,43.25,,,43.25,43.25,43.25,2
537,1,2013-09-26,49.25,53.583333,49.208333,59.956521,50.680555,59.956521,49.208333,2
538,4,2015-03-21,54.0,46.708333,,54.0,50.354166,54.0,46.708333,2
539,5,2013-05-22,31.071428,26.083333,,56.5,28.57738,56.5,26.083333,1
540,2,2014-05-31,43.166666,44.869565,,45.541666,44.018115,45.541666,43.166666,2
541,3,2013-10-16,18.958333,21.708333,,23.363636,20.333333,23.363636,18.958333,1
542,5,2013-08-14,52.666666,49.5,,,51.083333,52.666666,49.5,2
543,5,2013-12-19,78.875,81.333333,,79.875,80.104166,81.333333,78.875,3
544,2,2014-08-23,52.791666,60.043478,,40.291666,56.417572,60.043478,40.291666,2
545,2,2015-05-23,34.833333,34.666666,,40.166666,34.749999,40.166666,34.666666,1
546,3,2013-07-24,73.666666,45.875,,57.25,59.770833,73.666666,45.875,2
547,1,2013-09-06,69.583333,77.083333,69.125,80.291666,71.930555,80.291666,69.125,2
548,2,2013-08-05,46.304347,47.217391,,37.333333,46.760869,47.217391,37.333333,2
549,3,2015-12-09,78.8,64.708333,,91.25,71.754166,91.25,64.708333,2
550,4,2012-08-16,44.833333,,,44.833333,44.833333,44.833333,44.833333,2
551,4,2015-11-08,32.958333,35.416666,,32.958333,34.187499,35.416666,32.958333,1
552,5,2013-05-02,60.666666,57.0,,53.666666,58.833333,60.666666,53.666666,2
553,5,2014-12-20,52.75,52.782608,,63.125,52.766304,63.125,52.75,2
554,3,2015-03-01,44.166666,39.458333,,47.083333,41.812499,47.083333,39.458333,2
555,4,2014-04-13,59.6,49.0,,59.6,54.3,59.6,49.0,2
556,4,2013-12-30,73.25,91.458333,,73.25,82.354166,91.458333,73.25,3
557,1,2014-07-16,128.708333,114.25,107.041666,110.291666,116.666666,128.708333,107.041666,4
558,2,2015-04-02,43.291666,39.416666,,34.208333,41.354166,43.291666,34.208333,2
559,3,2013-02-18,55.818181,46.208333,,48.375,51.013257,55.818181,46.208333,2
560,3,2013-04-23,118.0,97.125,,74.333333,107.5625,118.0,74.333333,3
561,5,2014-03-12,27.791666,28.583333,,28.375,28.187499,28.583333,27.791666,1
562,1,2014-11-15,115.708333,190.583333,174.608695,173.791666,160.30012,190.583333,115.708333,5
563,2,2013-12-27,55.238095,75.75,,60.291666,65.494047,75.75,55.238095,2
564,2,2014-10-14,46.958333,42.652173,,48.428571,44.805253,48.428571,42.652173,2
565,3,2013-11-26,103.875,116.791666,,,110.333333,116.791666,103.875,3
566,1,2014-02-07,87.625,83.583333,87.625,102.875,86.277777,102.875,83.583333,3
567,2,2013-03-19,55.666666,59.083333,,54.583333,57.374999,59.083333,54.583333,2
568,2,2013-12-04,120.40909,123.833333,,117.0,122.121211,123.833333,117.0,4
569,3,2014-10-23,68.375,70.0,,97.708333,69.1875,97.708333,68.375,2
570,3,2015-07-23,17.291666,21.916666,,24.708333,19.604166,24.708333,17.291666,1
571,5,2015-07-26,81.083333,60.166666,,,70.624999,81.083333,60.166666,2
572,3,2014-01-15,180.75,203.791666,,152.958333,192.270833,203.791666,152.958333,5
573,4,2014-09-22,31.0,36.125,,31.0,33.5625,36.125,31.0,1
574,4,2015-06-22,10.0,16.666666,,10.0,13.333333,16.666666,10.0,1
575,4,2015-08-27,45.041666,47.958333,,45.041666,46.499999,47.958333,45.041666,2
576,1,2015-07-08,131.625,146.428571,119.583333,99.875,132.545634,146.428571,99.875,4
577,2,2013-01-02,50.0,46.95238,,56.333333,48.47619,56.333333,46.95238,2
578,4,2012-07-06,19.208333,,,19.208333,19.208333,19.208333,19.208333,1
579,4,2015-01-13,16.041666,18.833333,,16.041666,17.437499,18.833333,16.041666,1
580,5,2015-03-04,29.916666,25.375,,28.875,27.645833,29.916666,25.375,1
581,1,2015-04-16,24.166666,32.833333,35.333333,36.391304,30.777777,36.391304,24.166666,1
582,3,2013-11-03,37.125,52.863636,,72.583333,44.994318,72.583333,37.125,2
583,3,2013-01-08,226.1,214.35,,187.529411,220.225,226.1,187.529411,5
584,5,2014-07-11,11.875,11.208333,,13.166666,11.541666,13.166666,11.208333,1
585,5,2015-04-11,115.791666,109.625,,97.541666,112.708333,115.791666,97.541666,3
586,1,2015-11-30,439.916666,,415.833333,412.75,427.874999,439.916666,412.75,6
587,4,2014-07-05,9.521739,23.541666,,9.521739,16.531702,23.541666,9.521739,1
588,4,2015-04-05,17.791666,29.291666,,17.791666,23.541666,29.291666,17.791666,1
589,1,2015-03-06,232.041666,227.0,208.375,207.791666,222.472222,232.041666,207.791666,5
590,2,2015-07-17,29.214285,24.941176,,26.823529,27.07773,29.214285,24.941176,1
591,3,2015-06-16,82.875,111.125,,96.291666,97.0,111.125,82.875,3
